dataset_label,base_name,selection_scope,outer_fold,comparison_name,model_type,p,tuning_mode,tuning_metric,trial_number,n_trials_planned,tuning_score,best_tuning_score_so_far,model_params
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,1,10,0.808,0.8328,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,2,10,0.7735,0.8328,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,3,10,0.8661,0.8661,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,4,10,0.8657,0.8661,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,5,10,0.8632,0.8661,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,6,10,0.8387,0.8661,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,7,10,0.8778,0.8778,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,8,10,0.7932,0.8778,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,9,10,0.8785,0.8785,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,0,10,0.8493,0.8493,{'alpha': 0.0419}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,1,10,0.8817,0.8817,{'alpha': 452.0}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,2,10,0.8836,0.8836,{'alpha': 13.3}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,3,10,0.8659,0.8836,{'alpha': 1.55}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,4,10,0.8484,0.8836,{'alpha': 0.00124}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,5,10,0.8484,0.8836,{'alpha': 0.00124}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,6,10,0.8485,0.8836,{'alpha': 0.000255}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,7,10,0.8898,0.8898,{'alpha': 116.0}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,8,10,0.8664,0.8898,{'alpha': 1.61}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,9,10,0.8801,0.8898,{'alpha': 9.05}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,0,10,0.8832,0.8832,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,1,10,0.8977,0.8977,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,2,10,0.879,0.8977,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,3,10,0.9049,0.9049,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,4,10,0.8917,0.9049,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,5,10,0.9028,0.9049,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,6,10,0.8944,0.9049,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,7,10,0.9021,0.9049,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,8,10,0.8788,0.9049,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,9,10,0.9007,0.9049,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,ridge,6,nested,spearman,0,10,0.8493,0.8493,{'alpha': 0.0419}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,ridge,6,nested,spearman,1,10,0.7959,0.8493,{'alpha': 452.0}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,ridge,6,nested,spearman,2,10,0.8517,0.8517,{'alpha': 13.3}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,ridge,6,nested,spearman,3,10,0.8511,0.8517,{'alpha': 1.55}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,ridge,6,nested,spearman,4,10,0.8492,0.8517,{'alpha': 0.00124}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,ridge,6,nested,spearman,5,10,0.8492,0.8517,{'alpha': 0.00124}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,ridge,6,nested,spearman,6,10,0.8492,0.8517,{'alpha': 0.000255}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,ridge,6,nested,spearman,7,10,0.8342,0.8517,{'alpha': 116.0}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,ridge,6,nested,spearman,8,10,0.8511,0.8517,{'alpha': 1.61}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,ridge,6,nested,spearman,9,10,0.8529,0.8529,{'alpha': 9.05}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,xgboost,6,nested,spearman,0,10,0.8072,0.8072,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,xgboost,6,nested,spearman,1,10,0.7701,0.8072,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,xgboost,6,nested,spearman,2,10,0.7871,0.8072,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,xgboost,6,nested,spearman,3,10,0.8187,0.8187,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,xgboost,6,nested,spearman,4,10,0.8304,0.8304,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,xgboost,6,nested,spearman,5,10,0.8081,0.8304,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,xgboost,6,nested,spearman,6,10,0.8087,0.8304,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,xgboost,6,nested,spearman,7,10,0.8545,0.8545,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,xgboost,6,nested,spearman,8,10,0.7694,0.8545,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores,xgboost,6,nested,spearman,9,10,0.8439,0.8545,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,0,10,0.8543,0.8543,{'alpha': 0.0419}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,1,10,0.7898,0.8543,{'alpha': 452.0}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,2,10,0.8532,0.8543,{'alpha': 13.3}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,3,10,0.8533,0.8543,{'alpha': 1.55}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,4,10,0.8545,0.8545,{'alpha': 0.00124}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,5,10,0.8545,0.8545,{'alpha': 0.00124}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,6,10,0.8545,0.8545,{'alpha': 0.000255}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,7,10,0.8337,0.8545,{'alpha': 116.0}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,8,10,0.8533,0.8545,{'alpha': 1.61}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,9,10,0.8542,0.8545,{'alpha': 9.05}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,0,10,0.8208,0.8208,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,1,10,0.7689,0.8208,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,2,10,0.7907,0.8208,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,3,10,0.8205,0.8208,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,4,10,0.8312,0.8312,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,5,10,0.8096,0.8312,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,6,10,0.8141,0.8312,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,7,10,0.8565,0.8565,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,8,10,0.8105,0.8565,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,9,10,0.8461,0.8565,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,ridge,6,nested,spearman,0,10,0.8794,0.8794,{'alpha': 0.0419}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,ridge,6,nested,spearman,1,10,0.8169,0.8794,{'alpha': 452.0}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,ridge,6,nested,spearman,2,10,0.8789,0.8794,{'alpha': 13.3}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,ridge,6,nested,spearman,3,10,0.8788,0.8794,{'alpha': 1.55}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,ridge,6,nested,spearman,4,10,0.8793,0.8794,{'alpha': 0.00124}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,ridge,6,nested,spearman,5,10,0.8793,0.8794,{'alpha': 0.00124}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,ridge,6,nested,spearman,6,10,0.8793,0.8794,{'alpha': 0.000255}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,ridge,6,nested,spearman,7,10,0.8546,0.8794,{'alpha': 116.0}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,ridge,6,nested,spearman,8,10,0.8788,0.8794,{'alpha': 1.61}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,ridge,6,nested,spearman,9,10,0.8787,0.8794,{'alpha': 9.05}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,xgboost,6,nested,spearman,0,10,0.8072,0.8072,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,xgboost,6,nested,spearman,1,10,0.7701,0.8072,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,xgboost,6,nested,spearman,2,10,0.7871,0.8072,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,xgboost,6,nested,spearman,3,10,0.8187,0.8187,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,xgboost,6,nested,spearman,4,10,0.8304,0.8304,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,xgboost,6,nested,spearman,5,10,0.8081,0.8304,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,xgboost,6,nested,spearman,6,10,0.8087,0.8304,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,xgboost,6,nested,spearman,7,10,0.8545,0.8545,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,xgboost,6,nested,spearman,8,10,0.7694,0.8545,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_ranks,xgboost,6,nested,spearman,9,10,0.8439,0.8545,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,ridge,12,nested,spearman,0,10,0.8799,0.8799,{'alpha': 0.0419}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,ridge,12,nested,spearman,1,10,0.8263,0.8799,{'alpha': 452.0}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,ridge,12,nested,spearman,2,10,0.875,0.8799,{'alpha': 13.3}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,ridge,12,nested,spearman,3,10,0.8789,0.8799,{'alpha': 1.55}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,ridge,12,nested,spearman,4,10,0.8796,0.8799,{'alpha': 0.00124}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,ridge,12,nested,spearman,5,10,0.8796,0.8799,{'alpha': 0.00124}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,ridge,12,nested,spearman,6,10,0.8794,0.8799,{'alpha': 0.000255}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,ridge,12,nested,spearman,7,10,0.8601,0.8799,{'alpha': 116.0}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,ridge,12,nested,spearman,8,10,0.879,0.8799,{'alpha': 1.61}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,ridge,12,nested,spearman,9,10,0.8751,0.8799,{'alpha': 9.05}
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,xgboost,12,nested,spearman,0,10,0.8238,0.8238,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,xgboost,12,nested,spearman,1,10,0.7571,0.8238,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,xgboost,12,nested,spearman,2,10,0.7704,0.8238,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,xgboost,12,nested,spearman,3,10,0.8203,0.8238,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,xgboost,12,nested,spearman,4,10,0.8343,0.8343,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,xgboost,12,nested,spearman,5,10,0.8139,0.8343,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,xgboost,12,nested,spearman,6,10,0.8101,0.8343,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,xgboost,12,nested,spearman,7,10,0.8509,0.8509,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,xgboost,12,nested,spearman,8,10,0.7836,0.8509,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks,xgboost,12,nested,spearman,9,10,0.8438,0.8509,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1.0,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,0,10,0.8644,0.8644,{'alpha': 0.0419}
