dataset_label,dataset_display,id,observed_mean_pkd,predicted_mean_pkd,observed_worst_strain,observed_worst_strain_display,predicted_worst_strain,predicted_worst_strain_display,observed_worst_pkd,predicted_worst_pkd,observed_strain_range,predicted_strain_range,heatmap_row,label_pkd_ph1n1,pred_mean_ph1n1,residual_ph1n1,abs_error_ph1n1,label_pkd_h3n2,pred_mean_h3n2,residual_h3n2,abs_error_h3n2,label_pkd_h5n1,pred_mean_h5n1,residual_h5n1,abs_error_h5n1
pa,PA,95-25-0,4.049333333333333,4.085966666666667,ph1n1,pH1N1,h3n2,H3N2,3.99,4.0807,0.09499999999999975,0.011299999999999422,287,3.99,4.0852,-0.09520000000000017,0.09520000000000017,4.073,4.0807,-0.007699999999999818,0.007699999999999818,4.085,4.092,-0.006999999999999673,0.006999999999999673
pa,PA,3056-17-5,4.043,4.105266666666666,ph1n1,pH1N1,ph1n1,pH1N1,3.822,4.0591,0.6349999999999998,0.1385000000000005,288,3.822,4.0591,-0.23709999999999987,0.23709999999999987,3.85,4.1976,-0.34760000000000035,0.34760000000000035,4.457,4.0591,0.3978999999999999,0.3978999999999999
pa,PA,56180-94-0,4.041666666666667,4.0042,h3n2,H3N2,ph1n1,pH1N1,3.785,3.8261,0.40200000000000014,0.3134999999999999,289,4.187,3.8261,0.36090000000000044,0.36090000000000044,3.785,4.1396,-0.3545999999999996,0.3545999999999996,4.153,4.0469,0.10609999999999964,0.10609999999999964
pa,PA,15686-71-2,4.0376666666666665,4.1744,ph1n1,pH1N1,h3n2,H3N2,3.835,4.1454,0.3200000000000003,0.04349999999999987,290,3.835,4.1889,-0.3539000000000003,0.3539000000000003,4.123,4.1454,-0.022400000000000198,0.022400000000000198,4.155,4.1889,-0.03390000000000004,0.03390000000000004
pa,PA,10405-02-4,4.0376666666666665,4.044666666666667,ph1n1,pH1N1,h3n2,H3N2,3.887,3.9807,0.24999999999999956,0.1621999999999999,291,3.887,4.1429,-0.2559,0.2559,4.089,3.9807,0.10830000000000028,0.10830000000000028,4.137,4.0104,0.12659999999999982,0.12659999999999982
pa,PA,21679-14-1,4.0360000000000005,4.2899,ph1n1,pH1N1,h5n1,H5N1,3.601,3.8445,0.9169999999999998,0.6680999999999999,292,3.601,4.5126,-0.9116,0.9116,3.989,4.5126,-0.5236000000000001,0.5236000000000001,4.518,3.8445,0.6734999999999998,0.6734999999999998
pa,PA,169590-42-5,4.031,4.1503000000000005,ph1n1,pH1N1,h3n2,H3N2,3.932,4.0815,0.28900000000000015,0.10320000000000018,293,3.932,4.1847,-0.25270000000000037,0.25270000000000037,3.94,4.0815,-0.14150000000000018,0.14150000000000018,4.221,4.1847,0.03629999999999978,0.03629999999999978
pa,PA,51333-22-3,4.027,4.529566666666667,ph1n1,pH1N1,h3n2,H3N2,3.796,4.0267,0.6460000000000004,0.7542999999999997,294,3.796,4.781,-0.9849999999999999,0.9849999999999999,3.843,4.0267,-0.18369999999999997,0.18369999999999997,4.442,4.781,-0.3389999999999995,0.3389999999999995
pa,PA,18010-40-7,4.026333333333333,4.164133333333333,h3n2,H3N2,ph1n1,pH1N1,3.823,4.1394,0.5509999999999997,0.040000000000000036,295,4.374,4.1394,0.23459999999999948,0.23459999999999948,3.823,4.1736,-0.35060000000000047,0.35060000000000047,3.882,4.1794,-0.2974000000000001,0.2974000000000001
pa,PA,149647-78-9,4.024,4.1821,h5n1,H5N1,ph1n1,pH1N1,3.554,3.8619,0.706,0.5321000000000002,296,4.258,3.8619,0.3961000000000001,0.3961000000000001,4.26,4.394,-0.13400000000000034,0.13400000000000034,3.554,4.2904,-0.7364000000000002,0.7364000000000002
pa,PA,80-77-3,4.021,4.118099999999999,h3n2,H3N2,ph1n1,pH1N1,3.502,3.8766,0.931,0.38119999999999976,297,4.433,3.8766,0.5564,0.5564,3.502,4.2578,-0.7557999999999998,0.7557999999999998,4.128,4.2199,-0.09189999999999987,0.09189999999999987
pa,PA,55-98-1,4.019,4.702366666666666,h3n2,H3N2,ph1n1,pH1N1,3.722,4.0757,0.4570000000000003,0.9399999999999995,298,4.156,4.0757,0.08029999999999937,0.08029999999999937,3.722,5.0157,-1.2936999999999999,1.2936999999999999,4.179,5.0157,-0.8366999999999996,0.8366999999999996
pa,PA,22916-47-8,4.016666666666667,4.053566666666666,ph1n1,pH1N1,h5n1,H5N1,3.496,3.7199,0.7979999999999996,0.5004999999999997,299,3.496,4.2204,-0.7243999999999997,0.7243999999999997,4.26,4.2204,0.03960000000000008,0.03960000000000008,4.294,3.7199,0.5740999999999996,0.5740999999999996
pa,PA,61-16-5,4.014666666666667,3.8855,h5n1,H5N1,ph1n1,pH1N1,3.691,3.7207,0.5339999999999998,0.49439999999999973,300,4.225,3.7207,0.5042999999999997,0.5042999999999997,4.128,3.7207,0.4073000000000002,0.4073000000000002,3.691,4.2151,-0.5240999999999998,0.5240999999999998
pa,PA,132-17-2,4.008,4.344566666666666,h5n1,H5N1,h5n1,H5N1,3.748,4.2809,0.4689999999999994,0.09550000000000036,301,4.217,4.3764,-0.15940000000000065,0.15940000000000065,4.059,4.3764,-0.3174000000000001,0.3174000000000001,3.748,4.2809,-0.5328999999999997,0.5328999999999997
pa,PA,527-07-1,4.002,4.132966666666667,h5n1,H5N1,ph1n1,pH1N1,3.433,3.8799,0.8570000000000002,0.37959999999999994,302,4.29,3.8799,0.4100999999999999,0.4100999999999999,4.283,4.2595,0.0235000000000003,0.0235000000000003,3.433,4.2595,-0.8265000000000002,0.8265000000000002
pa,PA,65-28-1,3.9906666666666664,4.3462000000000005,ph1n1,pH1N1,h5n1,H5N1,3.973,3.9854,0.03699999999999992,0.5412000000000003,303,3.973,4.5266,-0.5536000000000003,0.5536000000000003,3.989,4.5266,-0.5376000000000003,0.5376000000000003,4.01,3.9854,0.024599999999999955,0.024599999999999955
pa,PA,54-85-3,3.985666666666667,4.092233333333333,h5n1,H5N1,h3n2,H3N2,3.714,3.9059,0.5770000000000004,0.4065000000000003,304,3.952,4.3124,-0.3604000000000003,0.3604000000000003,4.291,3.9059,0.38510000000000044,0.38510000000000044,3.714,4.0584,-0.3443999999999998,0.3443999999999998
pa,PA,113-92-8,3.985333333333333,4.437166666666666,ph1n1,pH1N1,h5n1,H5N1,3.879,4.1389,0.2769999999999997,0.4474,305,3.879,4.5863,-0.7072999999999996,0.7072999999999996,4.156,4.5863,-0.4302999999999999,0.4302999999999999,3.921,4.1389,-0.21789999999999976,0.21789999999999976
pa,PA,68291-97-4,3.9819999999999998,4.250333333333334,h3n2,H3N2,ph1n1,pH1N1,3.806,4.2484,0.383,0.0028999999999994586,306,3.951,4.2484,-0.2974000000000001,0.2974000000000001,3.806,4.2513,-0.4452999999999996,0.4452999999999996,4.189,4.2513,-0.06229999999999958,0.06229999999999958
pa,PA,603-50-9,3.9746666666666663,4.3556333333333335,ph1n1,pH1N1,ph1n1,pH1N1,3.836,4.3411,0.2829999999999999,0.02179999999999982,307,3.836,4.3411,-0.5051000000000001,0.5051000000000001,3.969,4.3629,-0.3938999999999999,0.3938999999999999,4.119,4.3629,-0.2439,0.2439
pa,PA,64461-82-1,3.9736666666666665,4.165133333333333,h3n2,H3N2,ph1n1,pH1N1,3.887,4.022,0.17700000000000005,0.21469999999999967,308,3.97,4.022,-0.052000000000000046,0.052000000000000046,3.887,4.2367,-0.3496999999999999,0.3496999999999999,4.064,4.2367,-0.17269999999999985,0.17269999999999985
pa,PA,56-85-9,3.9600000000000004,4.0183,h5n1,H5N1,ph1n1,pH1N1,3.426,3.7417,1.1920000000000002,0.6547000000000001,309,4.618,3.7417,0.8763000000000005,0.8763000000000005,3.836,3.9168,-0.08079999999999998,0.08079999999999998,3.426,4.3964,-0.9703999999999997,0.9703999999999997
pa,PA,3963-95-9,3.9593333333333334,3.9028666666666667,h5n1,H5N1,h3n2,H3N2,3.708,3.8313,0.4249999999999998,0.14829999999999988,310,4.037,3.8977,0.13929999999999998,0.13929999999999998,4.133,3.8313,0.30169999999999986,0.30169999999999986,3.708,3.9796,-0.27159999999999984,0.27159999999999984
pa,PA,68-35-9,3.949333333333333,4.065433333333334,h3n2,H3N2,ph1n1,pH1N1,3.547,3.9946,0.6409999999999996,0.19229999999999947,311,4.113,3.9946,0.11840000000000028,0.11840000000000028,3.547,4.1869,-0.6398999999999995,0.6398999999999995,4.188,4.0148,0.17319999999999958,0.17319999999999958
pa,PA,540737-29-9,3.9466666666666668,4.1031666666666675,h5n1,H5N1,ph1n1,pH1N1,3.789,4.0952,0.2979999999999996,0.023900000000000254,312,4.087,4.0952,-0.00820000000000043,0.00820000000000043,3.964,4.1191,-0.15510000000000046,0.15510000000000046,3.789,4.0952,-0.3062,0.3062
pa,PA,66085-59-4,3.9463333333333335,4.083699999999999,h3n2,H3N2,h5n1,H5N1,3.869,3.8813,0.20900000000000007,0.3546999999999998,313,3.892,4.1338,-0.24180000000000001,0.24180000000000001,3.869,4.236,-0.36699999999999955,0.36699999999999955,4.078,3.8813,0.19670000000000032,0.19670000000000032
pa,PA,50-91-9,3.9410000000000003,4.102766666666667,h5n1,H5N1,ph1n1,pH1N1,3.653,3.9124,0.7499999999999996,0.5711000000000004,314,3.767,3.9124,-0.14539999999999997,0.14539999999999997,4.403,3.9124,0.4905999999999997,0.4905999999999997,3.653,4.4835,-0.8305000000000002,0.8305000000000002
pa,PA,452-35-7,3.9273333333333333,4.0202,ph1n1,pH1N1,h5n1,H5N1,3.761,3.928,0.2989999999999995,0.21370000000000022,315,3.761,4.1417,-0.38070000000000004,0.38070000000000004,3.961,3.9909,-0.029900000000000038,0.029900000000000038,4.06,3.928,0.13199999999999967,0.13199999999999967
pa,PA,1195765-45-7,3.9246666666666665,4.316066666666667,h3n2,H3N2,h5n1,H5N1,3.36,4.0221,1.0989999999999998,0.6224999999999996,316,3.955,4.2815,-0.32650000000000023,0.32650000000000023,3.36,4.6446,-1.2845999999999997,1.2845999999999997,4.459,4.0221,0.4368999999999996,0.4368999999999996
pa,PA,136572-09-3,3.923,4.168566666666667,h3n2,H3N2,h5n1,H5N1,3.786,4.1021,0.2909999999999999,0.09970000000000034,317,4.077,4.2018,-0.12480000000000047,0.12480000000000047,3.786,4.2018,-0.4158000000000004,0.4158000000000004,3.906,4.1021,-0.19609999999999994,0.19609999999999994
pa,PA,128794-94-5,3.9226666666666667,4.232666666666667,h3n2,H3N2,ph1n1,pH1N1,3.864,3.9572,0.1080000000000001,0.41320000000000023,318,3.972,3.9572,0.014800000000000146,0.014800000000000146,3.864,4.3704,-0.5064000000000002,0.5064000000000002,3.932,4.3704,-0.4384000000000001,0.4384000000000001
pa,PA,198480-56-7,3.9210000000000007,4.3223666666666665,h3n2,H3N2,h3n2,H3N2,3.448,4.255,0.9250000000000003,0.20209999999999972,319,3.942,4.4571,-0.5150999999999994,0.5150999999999994,3.448,4.255,-0.8069999999999999,0.8069999999999999,4.373,4.255,0.11800000000000033,0.11800000000000033
pa,PA,112809-51-5,3.9143333333333334,3.9734,ph1n1,pH1N1,ph1n1,pH1N1,3.374,3.9381,1.177,0.10589999999999966,320,3.374,3.9381,-0.5640999999999998,0.5640999999999998,3.818,4.044,-0.22599999999999953,0.22599999999999953,4.551,3.9381,0.6129000000000002,0.6129000000000002
pa,PA,57808-65-8,3.9143333333333334,4.242666666666667,ph1n1,pH1N1,h5n1,H5N1,3.632,3.9636,0.8269999999999995,0.4186000000000001,321,3.632,4.3822,-0.7502,0.7502,3.652,4.3822,-0.7302,0.7302,4.459,3.9636,0.4953999999999996,0.4953999999999996
pa,PA,58-61-7,3.904333333333333,4.054833333333334,h5n1,H5N1,ph1n1,pH1N1,3.804,3.8497,0.21899999999999986,0.4520000000000004,322,4.023,3.8497,0.1732999999999998,0.1732999999999998,3.886,4.0131,-0.12709999999999955,0.12709999999999955,3.804,4.3017,-0.4977000000000005,0.4977000000000005
pa,PA,33402-03-8,3.8873333333333338,4.0738666666666665,h5n1,H5N1,ph1n1,pH1N1,3.711,3.9114,0.4860000000000002,0.4873999999999996,323,4.197,3.9114,0.2856000000000001,0.2856000000000001,3.754,3.9114,-0.15739999999999998,0.15739999999999998,3.711,4.3988,-0.6877999999999997,0.6877999999999997
pa,PA,302962-49-8,3.8816666666666664,4.275066666666667,h5n1,H5N1,ph1n1,pH1N1,3.489,3.979,0.625,0.4440999999999997,324,4.042,3.979,0.06299999999999972,0.06299999999999972,4.114,4.4231,-0.30909999999999993,0.30909999999999993,3.489,4.4231,-0.9340999999999999,0.9340999999999999
pa,PA,89-25-8,3.8770000000000002,3.9414666666666665,ph1n1,pH1N1,h5n1,H5N1,3.512,3.7326,0.6010000000000004,0.31329999999999947,325,3.512,4.0459,-0.5338999999999996,0.5338999999999996,4.006,4.0459,-0.03989999999999938,0.03989999999999938,4.113,3.7326,0.3804000000000003,0.3804000000000003
pa,PA,100643-71-8,3.8766666666666665,4.5744,h3n2,H3N2,ph1n1,pH1N1,3.687,4.5744,0.3350000000000004,0.0,326,3.921,4.5744,-0.6534,0.6534,3.687,4.5744,-0.8874,0.8874,4.022,4.5744,-0.5523999999999996,0.5523999999999996
pa,PA,62893-19-0,3.869666666666666,3.9466,h5n1,H5N1,ph1n1,pH1N1,3.787,3.9416,0.15399999999999991,0.010099999999999998,327,3.941,3.9416,-0.000600000000000378,0.000600000000000378,3.881,3.9465,-0.06550000000000011,0.06550000000000011,3.787,3.9517,-0.1647000000000003,0.1647000000000003
pa,PA,164656-23-9,3.8676666666666666,3.9710666666666667,ph1n1,pH1N1,h3n2,H3N2,3.643,3.9265,0.3530000000000002,0.07010000000000005,328,3.643,3.9901,-0.3471000000000002,0.3471000000000002,3.996,3.9265,0.06950000000000012,0.06950000000000012,3.964,3.9966,-0.03259999999999996,0.03259999999999996
pa,PA,186826-86-8,3.858,4.472033333333333,ph1n1,pH1N1,h3n2,H3N2,3.764,3.9423,0.15400000000000036,0.7946000000000004,329,3.764,4.7369,-0.9729000000000005,0.9729000000000005,3.918,3.9423,-0.024299999999999766,0.024299999999999766,3.892,4.7369,-0.8449000000000004,0.8449000000000004
pa,PA,202138-50-9,3.8569999999999998,3.964266666666667,ph1n1,pH1N1,h5n1,H5N1,3.632,3.8122,0.41900000000000004,0.37929999999999975,330,3.632,4.1915,-0.5594999999999994,0.5594999999999994,3.888,3.8891,-0.001100000000000101,0.001100000000000101,4.051,3.8122,0.23880000000000035,0.23880000000000035
pa,PA,541-15-1,3.8493333333333335,4.571533333333334,ph1n1,pH1N1,h5n1,H5N1,3.474,4.049,0.6470000000000002,1.2129999999999992,331,3.474,4.4036,-0.9295999999999998,0.9295999999999998,3.953,5.262,-1.3089999999999997,1.3089999999999997,4.121,4.049,0.07200000000000006,0.07200000000000006
pa,PA,93793-83-0,3.8493333333333335,3.9287666666666667,h5n1,H5N1,h3n2,H3N2,3.749,3.8019,0.15799999999999992,0.26500000000000057,332,3.907,3.9175,-0.010499999999999954,0.010499999999999954,3.892,3.8019,0.09010000000000007,0.09010000000000007,3.749,4.0669,-0.3179000000000003,0.3179000000000003
pa,PA,147127-20-6,3.846333333333334,4.1543,h5n1,H5N1,h3n2,H3N2,3.503,3.8227,0.5830000000000002,0.6242999999999999,333,3.95,4.447,-0.4969999999999999,0.4969999999999999,4.086,3.8227,0.2633000000000001,0.2633000000000001,3.503,4.1932,-0.6901999999999999,0.6901999999999999
pa,PA,150683-30-0,3.8456666666666663,3.8777333333333335,h3n2,H3N2,ph1n1,pH1N1,3.63,3.8475,0.5510000000000002,0.06489999999999974,334,3.726,3.8475,-0.12150000000000016,0.12150000000000016,3.63,3.9124,-0.2824,0.2824,4.181,3.8733,0.3077000000000001,0.3077000000000001
pa,PA,550-99-2,3.845333333333334,4.035333333333334,h3n2,H3N2,ph1n1,pH1N1,3.721,3.9416,0.32200000000000006,0.14060000000000006,335,3.772,3.9416,-0.16960000000000042,0.16960000000000042,3.721,4.0822,-0.3612000000000002,0.3612000000000002,4.043,4.0822,-0.039200000000000124,0.039200000000000124
pa,PA,111406-87-2,3.8383333333333334,4.218066666666667,h3n2,H3N2,h5n1,H5N1,3.544,3.9472,0.48199999999999976,0.4063000000000003,336,3.945,4.3535,-0.40850000000000053,0.40850000000000053,3.544,4.3535,-0.8095000000000003,0.8095000000000003,4.026,3.9472,0.07879999999999976,0.07879999999999976
pa,PA,70024-40-7,3.8350000000000004,4.338933333333333,h3n2,H3N2,ph1n1,pH1N1,3.624,4.2034,0.363,0.3799000000000001,337,3.894,4.2034,-0.3094000000000001,0.3094000000000001,3.624,4.2301,-0.6061000000000001,0.6061000000000001,3.987,4.5833,-0.5963000000000003,0.5963000000000003
pa,PA,1263-89-4,3.8346666666666667,3.9316999999999998,ph1n1,pH1N1,h5n1,H5N1,3.706,3.8567,0.26800000000000024,0.11940000000000017,338,3.706,3.9623,-0.2563,0.2563,3.824,3.9761,-0.15210000000000035,0.15210000000000035,3.974,3.8567,0.11730000000000018,0.11730000000000018
pa,PA,104632-26-0,3.827666666666667,3.9602333333333335,h3n2,H3N2,h5n1,H5N1,3.762,3.8856,0.18100000000000005,0.17429999999999968,339,3.778,4.0599,-0.2818999999999998,0.2818999999999998,3.762,3.9352,-0.17320000000000002,0.17320000000000002,3.943,3.8856,0.057399999999999896,0.057399999999999896
pa,PA,595-33-5,3.824,4.3331333333333335,ph1n1,pH1N1,h5n1,H5N1,3.109,3.8964,1.2199999999999998,0.6551,340,3.109,4.5515,-1.4425,1.4425,4.329,4.5515,-0.22250000000000014,0.22250000000000014,4.034,3.8964,0.13759999999999994,0.13759999999999994
pa,PA,120-97-8,3.8236666666666665,4.036033333333333,ph1n1,pH1N1,h5n1,H5N1,3.495,3.4997,0.71,0.8045,341,3.495,4.3042,-0.8091999999999997,0.8091999999999997,3.771,4.3042,-0.5331999999999999,0.5331999999999999,4.205,3.4997,0.7053000000000003,0.7053000000000003
pa,PA,5451-09-2,3.8093333333333335,4.1536,h3n2,H3N2,ph1n1,pH1N1,3.685,3.9308,0.35399999999999965,0.3341999999999996,342,3.704,3.9308,-0.2267999999999999,0.2267999999999999,3.685,4.265,-0.5799999999999996,0.5799999999999996,4.039,4.265,-0.22599999999999998,0.22599999999999998
pa,PA,68-41-7,3.8063333333333333,3.9838,ph1n1,pH1N1,h3n2,H3N2,3.592,3.9816,0.33899999999999997,0.006600000000000161,343,3.592,3.9882,-0.3961999999999999,0.3961999999999999,3.896,3.9816,-0.0855999999999999,0.0855999999999999,3.931,3.9816,-0.050599999999999756,0.050599999999999756
pa,PA,50-27-1,3.8059999999999996,4.0675,ph1n1,pH1N1,h5n1,H5N1,3.165,3.7053,1.021,0.5432999999999999,344,3.165,4.2486,-1.0835999999999997,1.0835999999999997,4.067,4.2486,-0.18159999999999954,0.18159999999999954,4.186,3.7053,0.4807000000000001,0.4807000000000001
pa,PA,2447-57-6,3.7856666666666663,4.016100000000001,ph1n1,pH1N1,h5n1,H5N1,3.508,3.7666,0.5149999999999997,0.5012000000000003,345,3.508,4.0139,-0.5058999999999996,0.5058999999999996,4.023,4.2678,-0.24480000000000057,0.24480000000000057,3.826,3.7666,0.05940000000000012,0.05940000000000012
pa,PA,183133-96-2,3.7763333333333335,3.7936333333333336,h3n2,H3N2,h5n1,H5N1,3.43,3.5538,0.7319999999999998,0.4474,346,3.737,3.8259,-0.08889999999999976,0.08889999999999976,3.43,4.0012,-0.5711999999999997,0.5711999999999997,4.162,3.5538,0.6082000000000001,0.6082000000000001
pa,PA,150-76-5,3.771333333333333,3.8473333333333333,h3n2,H3N2,h3n2,H3N2,3.636,3.8225,0.391,0.06680000000000019,347,3.651,3.8302,-0.17920000000000025,0.17920000000000025,3.636,3.8225,-0.18649999999999967,0.18649999999999967,4.027,3.8893,0.13770000000000016,0.13770000000000016
pa,PA,50-55-5,3.764,4.042633333333334,h3n2,H3N2,h3n2,H3N2,3.647,3.8581,0.3420000000000001,0.27680000000000016,348,3.989,4.1349,-0.14590000000000014,0.14590000000000014,3.647,3.8581,-0.21110000000000007,0.21110000000000007,3.656,4.1349,-0.4788999999999999,0.4788999999999999
pa,PA,78110-38-0,3.7556666666666665,3.8719333333333332,h3n2,H3N2,ph1n1,pH1N1,3.308,3.5552,1.0360000000000005,0.5758000000000001,349,4.344,3.5552,0.7888000000000002,0.7888000000000002,3.308,3.9296,-0.6216000000000004,0.6216000000000004,3.615,4.131,-0.516,0.516
pa,PA,19171-19-8,3.7536666666666663,3.949266666666667,h3n2,H3N2,h3n2,H3N2,3.482,3.9037,0.8049999999999997,0.13669999999999982,350,3.492,4.0404,-0.5484,0.5484,3.482,3.9037,-0.42169999999999996,0.42169999999999996,4.287,3.9037,0.38329999999999975,0.38329999999999975
pa,PA,57-68-1,3.7456666666666667,3.9493666666666667,h3n2,H3N2,ph1n1,pH1N1,3.358,3.9026,0.5829999999999997,0.1403000000000003,351,3.941,3.9026,0.03839999999999977,0.03839999999999977,3.358,4.0429,-0.6849000000000003,0.6849000000000003,3.938,3.9026,0.0354000000000001,0.0354000000000001
pa,PA,99300-78-4,3.7409999999999997,3.8069666666666664,h3n2,H3N2,ph1n1,pH1N1,3.256,3.615,0.911,0.5758999999999999,352,3.8,3.615,0.1849999999999996,0.1849999999999996,3.256,4.1909,-0.9349000000000003,0.9349000000000003,4.167,3.615,0.5519999999999996,0.5519999999999996
pa,PA,42057-22-7,3.7373333333333334,4.6159,h3n2,H3N2,ph1n1,pH1N1,3.014,4.6159,1.1700000000000004,0.0,353,4.184,4.6159,-0.43189999999999973,0.43189999999999973,3.014,4.6159,-1.6019,1.6019,4.014,4.6159,-0.6018999999999997,0.6018999999999997
pa,PA,61-76-7,3.7310000000000003,3.9868,ph1n1,pH1N1,h3n2,H3N2,3.211,3.3337,1.3300000000000005,1.1885,354,3.211,4.5222,-1.3112,1.3112,4.541,3.3337,1.2073000000000005,1.2073000000000005,3.441,4.1045,-0.6635,0.6635
pa,PA,879085-55-9,3.731,4.502933333333334,h3n2,H3N2,ph1n1,pH1N1,3.0,3.6919,1.2249999999999996,1.8244000000000002,355,4.225,3.6919,0.5330999999999997,0.5330999999999997,3.0,4.3006,-1.3006000000000002,1.3006000000000002,3.968,5.5163,-1.5483000000000002,1.5483000000000002
pa,PA,55079-83-9,3.7159999999999997,4.282666666666667,h3n2,H3N2,h5n1,H5N1,3.31,4.043,0.6659999999999999,0.3594999999999997,356,3.862,4.4025,-0.5404999999999998,0.5404999999999998,3.31,4.4025,-1.0924999999999998,1.0924999999999998,3.976,4.043,-0.06700000000000017,0.06700000000000017
pa,PA,21736-83-4,3.7113333333333336,3.986933333333333,ph1n1,pH1N1,h3n2,H3N2,3.549,3.787,0.3610000000000002,0.5922999999999998,357,3.549,3.7945,-0.24550000000000027,0.24550000000000027,3.675,3.787,-0.1120000000000001,0.1120000000000001,3.91,4.3793,-0.4692999999999996,0.4692999999999996
pa,PA,96829-58-2,3.701333333333334,4.1473,h5n1,H5N1,h5n1,H5N1,3.611,3.8654,0.21699999999999964,0.6151,358,3.828,4.4805,-0.6525000000000003,0.6525000000000003,3.665,4.096,-0.43100000000000005,0.43100000000000005,3.611,3.8654,-0.25439999999999996,0.25439999999999996
pa,PA,1264-62-6,3.6856666666666666,3.7398333333333333,h3n2,H3N2,h3n2,H3N2,3.575,3.7282,0.2909999999999999,0.03489999999999993,359,3.616,3.7631,-0.1471,0.1471,3.575,3.7282,-0.1532,0.1532,3.866,3.7282,0.13779999999999992,0.13779999999999992
pa,PA,5593-20-4,3.6686666666666667,4.462733333333333,h3n2,H3N2,h5n1,H5N1,3.427,4.3706,0.6320000000000001,0.13820000000000032,360,4.059,4.5088,-0.44979999999999976,0.44979999999999976,3.427,4.5088,-1.0817999999999999,1.0817999999999999,3.52,4.3706,-0.8505999999999996,0.8505999999999996
pa,PA,13292-46-1,3.6656666666666666,3.657666666666666,h3n2,H3N2,h5n1,H5N1,3.497,3.5578,0.3860000000000001,0.14979999999999993,361,3.617,3.7076,-0.09059999999999979,0.09059999999999979,3.497,3.7076,-0.2105999999999999,0.2105999999999999,3.883,3.5578,0.32520000000000016,0.32520000000000016
pa,PA,51-52-5,3.664,3.9866333333333337,h5n1,H5N1,ph1n1,pH1N1,3.169,3.4725,1.0260000000000002,0.8309999999999995,362,4.195,3.4725,0.7225000000000001,0.7225000000000001,3.628,4.3035,-0.6754999999999995,0.6754999999999995,3.169,4.1839,-1.0149000000000004,1.0149000000000004
pa,PA,1115-70-4,3.6336666666666666,3.9754666666666663,ph1n1,pH1N1,h3n2,H3N2,3.419,3.6778,0.3879999999999999,0.4464999999999999,363,3.419,4.1243,-0.7052999999999998,0.7052999999999998,3.675,3.6778,-0.0028000000000001357,0.0028000000000001357,3.807,4.1243,-0.3172999999999999,0.3172999999999999
pa,PA,161735-79-1,3.6270000000000002,4.125533333333333,ph1n1,pH1N1,h3n2,H3N2,3.493,3.7796,0.30100000000000016,0.5188999999999999,364,3.493,4.2985,-0.8054999999999999,0.8054999999999999,3.794,3.7796,0.01440000000000019,0.01440000000000019,3.594,4.2985,-0.7044999999999999,0.7044999999999999
pa,PA,88889-14-9,3.6056666666666666,3.7632333333333334,h3n2,H3N2,h5n1,H5N1,3.24,3.4339,0.6259999999999999,0.4940000000000002,365,3.711,3.9279,-0.21690000000000031,0.21690000000000031,3.24,3.9279,-0.6879,0.6879,3.866,3.4339,0.43210000000000015,0.43210000000000015
pa,PA,2068-78-2,3.594666666666667,4.027566666666666,ph1n1,pH1N1,h3n2,H3N2,3.301,3.6777,0.544,0.5247999999999995,366,3.301,4.2025,-0.9014999999999995,0.9014999999999995,3.638,3.6777,-0.03970000000000029,0.03970000000000029,3.845,4.2025,-0.3574999999999995,0.3574999999999995
pa,PA,68373-14-8,3.592,4.409400000000001,h3n2,H3N2,ph1n1,pH1N1,3.478,3.9586,0.3179999999999996,0.6762000000000001,367,3.502,3.9586,-0.45660000000000034,0.45660000000000034,3.478,4.6348,-1.1568,1.1568,3.796,4.6348,-0.8388000000000004,0.8388000000000004
pa,PA,59-67-6,3.5886666666666667,3.882,h5n1,H5N1,h3n2,H3N2,3.427,3.7684,0.24799999999999978,0.3329,368,3.675,4.1013,-0.42630000000000035,0.42630000000000035,3.664,3.7684,-0.10440000000000005,0.10440000000000005,3.427,3.7763,-0.34929999999999994,0.34929999999999994
pa,PA,6018-19-5,3.5866666666666664,3.797166666666667,ph1n1,pH1N1,h3n2,H3N2,3.0,3.5613,1.1360000000000001,0.5484999999999998,369,3.0,4.1098,-1.1098,1.1098,4.136,3.5613,0.5747,0.5747,3.624,3.7204,-0.09640000000000004,0.09640000000000004
pa,PA,1004316-88-4,3.5850000000000004,3.9501000000000004,ph1n1,pH1N1,h3n2,H3N2,3.117,3.6257,0.9720000000000004,0.48660000000000014,370,3.117,4.1123,-0.9953000000000003,0.9953000000000003,3.549,3.6257,-0.07670000000000021,0.07670000000000021,4.089,4.1123,-0.023299999999999876,0.023299999999999876
pa,PA,553-08-2,3.575333333333333,3.6635666666666666,h3n2,H3N2,ph1n1,pH1N1,3.463,3.6558,0.18900000000000006,0.023299999999999876,371,3.611,3.6558,-0.04479999999999995,0.04479999999999995,3.463,3.6558,-0.19280000000000008,0.19280000000000008,3.652,3.6791,-0.027099999999999902,0.027099999999999902
pa,PA,3978-86-7,3.5716666666666668,3.9090666666666665,h3n2,H3N2,h5n1,H5N1,3.028,3.6903,1.049,0.40739999999999954,372,3.61,3.9392,-0.32920000000000016,0.32920000000000016,3.028,4.0977,-1.0696999999999997,1.0696999999999997,4.077,3.6903,0.3866999999999998,0.3866999999999998
